id;n;e;p;q;d;t
875;C189589A24D44D06C0D9D6A41BE5CB11E262B08CAB6A2159FBF9AB35E6386AB83845CF37848DE5B0A7F3C5AAB572BBC951A1E3AF54B6A63A591855C5298F15652F382009DE9FD5FBB7E774314F0FC2C9E789041ECAEF2B13D397D5C4C60F00C971E33310E24686E44FE49F0C11D358D6A158E52840F0D0019E4EE43E054265A2FEB84943FD57DAFD1147600CEBC930C3FA953FF2CA7DC1CB14E66745BF38AF71E98E3AA8CF7C176CAABBC81C5BFF021B282F92A6CFB6F98EFE07A635BA14ADD01D4B3A4F1E920BB25039D80F7FA57DFCCD1C908A936E608503CF62E9F866545759186E5292EA3AD5AFC78F9D86874A3A76693216DBAA826A7820ADDB79AB5609;010001;E0C901A1D0D15CF9E556421ABA9119C954F8E4D85F1AD1558DD7ACF96FAFD27DAA0498AA01A51C7C01B8BA7D352DF8F469A71407C4550E613F1524DCD90ACBF6C4E928A11BB2EFC7CE636574C83FB97CFBB59D450FB7F5368C5EEEF4886F8655DA32CFCE224335079BAF750D882ADB2CE6C63653B72ACCE2D73387FF55159AE9; ; ;6091
876;AD04DFFA1CF1CC20512019883A3C4FF86E29EDE5B43CE7D97AF19DAE3DF9CD8561B3A7658FAFBFA2D31F3F5197943A42FC0CA2CD4D50A9FD039BA1534232A2ABC81FF2AF25C4DE0374D069DB9F2CDCC5E6F21CA25CB447FEA09281CD6E6BAD049C3C9B8A55EAAD7ADF18ED742AEA19B2E6AABCDD09FE338B9CF92A8ED9A5576C67CC3A5CF12D89937678BC78AD2D6CEF99BC0DCC4FB08C574454D8DEF97192134A5391D0BF34ED4A23B39319A0C26FFF78B0655B41E35EFD1C083A48902798DD244B2B9281FF804467DFC169F457507FD4C6DB76E589BDF50FC7B8C674CD4A7217135845A633DB182CE7CE47327FEAE5F00CC0FBB0236955A3899651F490A4D9;010001;E3686BAD34A880D079D419F52901F93CBD61B2F3498477A20B118ED6D9556844F2288BDEE853050A2514649AA1AF67E0BF0D1EFAE2641FA030354FD81D322C53DCBEE7B335866F1CC7F8B48F45E92F028E22194F58CF48D51FA1ECD00375EE91445E6BF4C3AB27F2178EB597D0E7A3E846D6636A504FFC6F312AD27FAE0E80D9; ; ;8513
877;B559E1D12368BF455F2AFF2C3913E88DDE18EA083B197BFD8CFEF4311A3DF4FF6FC585BC53F2B6B752BFD8759BC606C2795F3FE57FE6ABF9A67A1D6059FB11DD7CBEEC31409780981171D71A4678646CA04563B29CAB16C4DD116AA4EB689EF39CE37A452263C14C780D5194114302D546F0B73ED7C3485EDA8294A3FF73BFF0FA02BED4FC9E58CBBD93675165C679E438E2CC04A0440238AC5D33BCC565B5CC2C748156BD885D671D4FBD4B4F79F2743B91942036649226D4DA781AC3203774CA63569C897B9989C2C47F1346BF671AFA6184879249E864B9B8807227A8144DCD3ACC4D55D14D73A776F5323F30D79A8226099BB528BB52971C9773A6183303;010001;E704D53318BF754826220B3BECCC08829A15112119EB31D60F7DE92F83864FFE68925700A68D3305AFC85F4EEA05B7023E9E302A42C4E0954A7860CABEE8DD4E7A5F02A1DC54B6A3BCD6901E8E0E12197E388FB8AAA73F29C814789D1783C9C9B0AC2ADCC401F43CB6EEEF75C9C02DBE9E5B1FE3A0CD1D40F238E3EFEFABEC55; ; ;3285
878;C6DFBE1FD13019CD3003D7525B4276AEA10EA941EC36332A97B472E72418B15FFCA5940C7A13F64E28E066701C2BB15A97A03E3C121BAF30284288BC95B46ECC0F49957441A438AD68F114E1762C85D3BCE85F8F870DB75C11F213EC2222BB0B3524FC8320B51A5FB87FD72ADC7C53DE8E3A198A717F26328DB073EDAB1AA3ABC7195E4FEEE114FFE6590ACDE4FCC49D6075D86E11B068D06D11D4528AF59753A6A56AD790948EA34B7B98C586CB42795BB615672A1234B7F9DF991F2DC7D33BDBA4FE9DE724C1F663BCFB254AF62AF1C84FBF4E42303129B5F5A4677394BFA2CE56F0FDFA64D055B2DCFA18BAE4B5B094EFBA06E65E633B95E74702FE03CE8D;010001;E36CC227B016F508A419F923E793669AB5E52D9892136D525746FACC61E264F20FF0B68AD4437C5C906258331FA99170D178F33EF80CD6BF6BB9CEC08E617DA658317A4CCBB8F7E5741CFCE2BE03EA7B1155FCB76804D6EAB8A0BD69F5B30EF1D6A684DDBAF7792147F8363B20D39C97C00B1F753605FDC9DF974FC45411CA6B; ; ;9461
879;DF5BE335E3A218D293977003F75C9BECEC8FF4A497DBD0DCC91DC9434F77B9E0C2C207E23598A12085CCD9A272890C552F52F72A0BFC2BFAFE3B59EA301988C1575D6DED33452E4C7F355C6056EEC292175E6AE83A935EB4CA4196B734097CF2B89796D292175646E9585D9E6F169FFBF19E64DB3BCADF38BD39655C5AF71434CF1AC86D00718A7F5082E4DCFB4259E8A1E70F34CF782C5D2118C2D1EEDA64F61325BB56DD2F2312B1A644405230EA5E055D24F4F094B55FB363336DB7D3C3266A17AE8816981E414C14CCF4C9B4D06DB54512EE008734BEFDDEE9B324B49EC5156161A9208E65E8EFCB3AFCCB1B83EA985C531F08ACAFDA2C9FF8D5363BC3DF;010001;F272D1C82E941F905BF07CE68C829FA5897943CD2BF68A119B2E7CF0198843F8A9E78FEAD6F1C84304F9DC959FC1BDCEB5098C0646193F23E490B7C780A25A7CB4B8E199F310B485BB7123BB84C0EB80882FFEAB1EA6B579FBE7F95A9E88D39BFF5B0E79920CB9CC6DF36F0A8D73B3A9A16DE718F44D387F0D21FA881C4F0285; ; ;3574
880;BAF5FF87ACBC6A4F22B3F24043DE025947312CCA55306ABFAD713B30DAA0B9447C25C9D4B777E65D6EF67A6DB34BE967088E8B8C8B0DF042E247458122CE9B140C5192D1714383C5BF871260F0EDECA0299FDBC219152FEB44E054886E16CF058C69ED45704AFE768B05774BDF7E98EA1F4D360E2AE040A0083C5671D4F13C3103578D09C03E962E46C1025FDB8B8A0B6CBCA17C898390030B0065B46E9396588D0D2F95071CA50786E63113DF6F1D2566DD1F9722730E155E3604B34C2A0D22DA1DD343233236B763F1236BE0E1D5FE2DD371C2A853EAFE0C2F15A343D742D77343FFE68360CAA636B926D05F6DBF79095243EF2F88116E8F2F20D12C8F8BD3;010001;E424F48800D93D9C1285878B788CF987D3E26F334A3724953AC188A889CE6AFF8FFB0C6AB04C9CBFF3BDAC2DA6D19F87EC286216A2FB4106071208AD2EAC92821217CD11C30C069ABE4FC14389071A6F427BF33158E902996AB48FC74C3ED8A06B224446CECAC14AD18AB5E51D7006E91510E831DA486474C0B05C1C3FEBC0DF; ; ;9615
881;C248B462BD5326BA5D29A90226381459F9DFE783065F2AA9B272EC7A8F2F5260EC8261190374646EF31B65D92D464B1EA0C47966865EE57E9D82296C82F0C3DCD713BB2A815C973DFD7C3061E8F73F4C884E57FD231CF86B86338C66B94BC8D60E5DAD1A15D5815C53C0B3EE8416473D44A7CBBF89CF9164B1695B285D534288E0117FE0BB49D05FEB4A32FB1B89FBA0BE4FBB77FC1FC07F901E4C43CF33960C2F7C6AA27EF08F4569A0B33BBDCFE7D649CBF10A5880A49C5A33634A092E68EEF458320455564900423E47BB71CCE13A0726771625DDE51715777457A099111EED522A0790A7EA16956F9B44F90731D2C5A749F5EF47876D5109ABC690798E7D;010001;F33B92E8A83D35994B27D9FFF77F7DEA1DC41D88C503743C2C5635FC9C771D4AB93B984D58B8CB0BD58AA559D81B6C7E702E0112A6C35B788314A41B07592374F8C723565A6575D68427995AEEBA3F5A70D1ACEB01AF684115E02FBB2F087AE749FD4BA21D866C1A3086EE256E95D2ECE16509D725B8DFDDE25F9D805D9E5A3B; ; ;3967
882;AD1A78CA03C9C87B3CD172BCA63B087B6F92E7F0036C340557C264B2AC583000EF5189A4F01E6A294DB2B4E0B036B1AC1531BF735E5033EE03CDE3F246AB958B2D0D1AE023B8A4999497B50C018B8CAD070CACF4182D0375B0D4317D106166C35BC8619A0DA68B9FA36373134884BBB6D32EFA9BB18576CA0CD97FF2B5229F8EC57F3E4AB34006D7CC0E657E1B860EE0DF1740F574729483BF9CD68DDF993316AC76EB7CC02D340E3C5901F72EACAF751132258421E1E6DB2EF1C5C262AB70DD8CFF00AACF3621C220D4DB65958600936C21656594043A4460271D364B45C37BFF4B333C003403BEDA05214147AC031C6DDACAE82D96116053EC13FE82BBE11F;010001;E5B461407AA29DEB06F162653D458B54F071A3C3AEB97A2B0CC14767E63A88DCF2F0FA3122206AF23D7E8EFF44E447600E6FBD3FA4877F0388BDA4DB7FC9A6278C99C4B665739E37380B674E986498CB78A81E4085867C67D89D4B8FB47C9E26F98F3F96F7AA0A47AF369EAE10CD25886AF450C77EF9E3BD68105E8DF691C331; ; ;9458
883;CD62A4EF8B63C1E25B663F1F713B70D6CC2CDC4D39B61AB4B920EF28026F46228EE44C5B300B0AB52CC9BEDB3F88DE9A318ECA2304262D2DF4DAF51C320BED611C72FDAD226E34D0ED9F2B26C73D7B0343CC92699C1349C49D4952D3B1B1F234701A972732A9FF5B02366C8DDF0B796383A10C544419C777D158A5E72765F76007A7849D662D95E0231E9D41018046300739E218E51EFDC09EF30D2BA88B10CA88CA8AACC6EE12C84590F08A54B1D13632FD33F334198FC07EE063018C7660D8B67AFE31CB753CBFC25A9D4514BC22D7D3F26101CA9DAE9E92A97B97960819648ACF336ADEFA2299A0983AD7C85E6BC6391DA87700B9C77F556F3F201F613BBF;010001;F48279021EA308595C8EBD02F728068E6374116FEB1AB2DD729A4C8CBFE3D336F0985F68B813420B94F8CF29503E0B341E5588149A01E5F797B946091D4A8FF77309660F6509A41EA77FD5723D2BA2886FC175DF41722F42BC0A8C9095FE89A8219208AF744F8DD1774C551C9392E438404593288ADBB05043432CD7DE1473D5; ; ;2727
884;B27DFFC5F0065BA126B645C63417A69AA95EF863C7FE6848EDD2D88C5E7F89E51C5C360EDEE6CDC0FBB622FF487E691739D3C1E8CCBA4DCD4859862B8BB82D2D49E49AC61F7AE2E534DF9BCCFE56EB7229440546BFD8F84F0AA4DA8D44DE467780195D1848D65826492F46E9393A02E4C071CBC2C0009224772A241766B2EAE30BCF4FA982E4AEC2D74B4CBBE354762E321E59F639258CF69156351EDF5A71CCF53369AE56BA7EC04C949850D495F8ACA1F2CC7720C4F2581B93725A0F43437ECC992BCF73DA301C0309BCE7AA18B2900B19F6FF85610EF854F9CCA333A0D7CA09E3A3C7E97CF815AB97441D2182517F31288CE86BE94C72FEE87D3DBA6526AB;010001;E9A8C1C70A1BAC109884526A23CEB40A2FB9FEAA959AF8A1251F33780066E8490206D56939F89AD9EFCC6815FE32F7C883D00BE2B53F3AFDA8FA0392C28E81802ADB0A37ECE8CC7FDB9AC3857A19BB502F966F3A574D60C145BDCCBDF444A0054AB9D4464C7F33C147525EC500517A943600C2F03DDFF022CB37E9600BBD9A57; ; ;4012
885;CF3E2D26C900CD382CC324327C5701A7B91E145E818DAB279C540597C05E68E7C228D66BCFB46C71CBAC3195E8AC515C40F04E204736F7F33BD04C2CFE41563A2F406EA231891ADF46BA092D4E9B917F089FA70A46C3AA46BC7C7C3804FD4312836125E53DB148431F8EEED5DB9C99442487C2CD730DF5D4C08AC9B253D3EB6AA4DFD5360C1026EF83F30E30484C783B225E342BE07FED4A0CDEAF8671AFE382EE8F399597F88E43112DED50D98DB03CF8276192F554E3CECE6947A32E7F7201FB50D2D54C42543B15C58CD81FE77175BA695E223FB060617EFBBEB563F7B46432B9697F7E24B886914112FA1D8442ED00D0CD21EFBFD31146CCD7BED63E37C1;010001;F93C59F29E83F274D96462EE2500599650F016316A2D61508B3419DF82D0A580D9060EE64E2DC3CB70486C238D36DE2014DF7AD8A584FEA9ACA59382DC5926D0DC5872B4CDE98637A3503C0E264B828452385936BAE8C60880D0653A4DAB53B020D229F5CC8C3EB7FB43F7273F9F6A3AC349203DAFE872FEE5FD79180B124A51; ; ;1044
886;C409A990F0180AB988C80ABC914A94056E51E2762264B994129352AC966B5C06D539DDCCD1BC54BADB429DF3EEEACDD541C9E47DD2027344AE5372FC2950A4E9D84019DCF71A18EAECA0D63B855D0A816A7240869D4E6EFD576481D56E3218AD8B3F97251BF77C0C0E97F020125151E69E9DE02E0A6A517C32892E0758D0DEFC653BC0AAC23ABD1A94452EFFBF6A1093B9679D5EC5189BC9553AE3C82CFDA1A791ED613E206836A0F9D5F427F0DE1545755CCB9950B9A32554C14C4A4EF7B7DCBF1C2DB53A88BBFB7DEC6E7AD3D047140C199FC956B23563D253E322A24291D1D44B2E98B1F8871089826BB9CC696A09527B94E683BEF3095CC901FD60BE6FC5;010001;E222A74BE613167378CDCDAEB57A47D9C6D2E915E5167C9E506469919301F8D21116AB476488152DC260FFED93B1FF1D92F123F23557C40A39B62CE573FC8B9FC6DC7FC21BABD96FFA741AD42BDA1E3B7B91146FF27772C96B819175A25B1258492F5385CAB4C21F17AE70D347B5356948663B5B39C188D1A35AE0F001F71A09; ; ;11308
887;D196E0D3E51F00522AA363AC7227253BE0B9D6C35B0039FF136A29603E403D2593E792961EA1B9CB3EBF0EFC917F1F4A0E8A3C1A52F9D9A69C0D436EAE13399480C464C25767612C5F896DD1FB92D61D794A4D68A14D18FD047613B5EC39FD3F943D294A75CBEC572B2E72564257749CFE21E5FE205F9B73B21AF5CD6DE0CC1F6BAB56339BC523164E00C6888283B7E1658297F5091CEF4DE6472DFF5241A3640763BBB7F141B510CCC37C67923D593ED63A2AA433B856A9251318766F11DDF7CB55823DC1A1DEEF2DC8511804B7D15FF106160D2E20A9B0E183DA92F83557573DC7648B0065AB2FC7B33DBF19946E114AB15DB31A4B0CDBDBCB111069E4B3DF;010001;EAD66E16CEB955CFD09E55EFFFDF0C66F3158696AFE3412383C77D8D363EF827EE36E5AE697A5D257BE09F292AF378532F1CDCF04CEAD2D99D3AECA862D606C5739D99D3CDB6F19932401D69A091DAEF223B07AFE9713D12D8CC8FA9F55ADC3B92DBCD5CE57D1A128B709DD8D4B7D0BA27E2CB9ED6747EF3CBB3E4ABA94D55FB; ; ;5033
888;B721142023BCD854D340AD0764A09BC26D838DD9FA714350DF7D003F3348D823EA829451DED10E5FD07975735C9B640C33D27839AE71B59FF1C1EBB651EFD9D98405BCEBA2B6B0CA767DFBC6A3D58FB3FC5A45EC3F0040AC2B63A19D428A9F5D1A21CC863A74710A2B3F30B6E357DF7686C72D8653C87D500AEFFDF9F2C95F19682639C73C62F7B89497C0C2D26B438E822D5C84CBE084B97F3205CC5D10F758ECB31A4BB9F0C0DE21499975B4ADBB7794E12447EACAD36E9BDBF0B7DB444144FA6238C941DED6575D8D469ECF2C2D82406C2E2B178DBA339093E4838187EA2D0F73D69443C876439C88F0BC35F7652D77FBB335077C6AE303321F391BA22EA7;010001;DEE97A33B27FEF86F90B4130D497ECBF04059E1BAE52AEE6854ED3C73E22DCB1CB25A7A8E7C835D1E4C5C16B78B59A314807C5DC9374FB19410613BD0F2EFDBF4BAEFDB6EDDB59B26E888F45CE0E57403A74FBC74F7DC6DC6469290BBDD3CB08923096F3654AB7CFD00FB2E16A639431A993C1A5496DF58D20501A9E6EF5E077; ; ;2063
889;BB00D94659CF4767DF2753923D670B96C179614257D3A6CB752627F6358F3ADA0E73F2C82E4CFA2C4E1017FC1ADA73AF8FA361F6BBEF9ABE9F8168F7FDCFC18AC468D69201F67522F419842C73562B8FE0B5E70AE6216B81726E76E812E536F0A15A8EB3A02D836D353B6CB305A86AB6AD2A0B5BFBDF6F651DFAF3064D6A26F855B26CB1266069DADB51961E34C5288D81B267B3EB0D47D46A94365F0718BB938B223CEA7AF34739850FF8791B1BD69F50D785726AE52008E0BA3FEBBA6CADCAB7B7FA5612F6C3B22FBDD13133416FEEB05877B8A5F9297FB490A87CFAD31AFB8AE1E36B08B916267C171E7D9BC0B7FF4A5E4B20CE31FEF4BC74D90140CA477B;010001;E05D590EA57EE7341DF7C21785BFD8208806F237B2251E74DEFBEC30C7F3868E8B502D54B02B0352D94542013EF03E0A6C92A5FB80FC09997346C3D38801BE35A180B5F0598BA646E1563CB9BEEFF36F8FD51DA1257DCEF02BAC7DBE0AF01C9144572DD9B37687D4ED6BA7EA817117228D8CCCA2FEF620776AF67B015B789CDB; ; ;2454
890;E98AEBDA1AFED60FDB2B31D7B51820564E351D2D19D89AC79AE8E88B6B1FD25B09C7712BE971B13C1BF3B757F7CE9FBACF3F3292E84DA4F6583C3E92199874F94F87F6A82FC48A59D7EFAC140E41F581045A729B70D0C1A1F2B2F8CC18C19D6246AB7BC8663B48C6BDB2614ECD076E23365CDF4B6FB2571538EAE499D90284EF912F7562B3CCDFF9E5C4E8C29F3A3343691C26FF5AD8FEE8FB47EE35C5B6E1D5B95376834765CCE02910A4E0CDECAAAE0161139CDE9E925BBF618A245E20E6CA7D6C8526AB2962D8954502A368B71BCD21D46D2B0C12FD12DEB2BA0938AB03EC6314A4F78E1F314C9F2B127DAE1613B6D2057558BF6A63333EFA3449B2BBF993;010001;FC650641D30F2C8F2A3C872BD42B2457A00ECCC3785706914789122ED1A294DEBB4CBFDB35A6CECDFB279D56A7B35A4CDF2638373455B2B77FA9672AA1DA805902DB0E041F8CC7373789A913E01D5285A3DA40081CE8E06A617275B25888C873CDAE5955B72CCB447E36C9ED5C368BDE879F5425F712BE33CD6DFD72C6D13D61; ; ;2955
891;F94A64E1A8EBE574D75082B99B9D87312B33212784AB0AA98FF8D0BFC530ED66C3268F4741B4362700A7765E1F31AF75243CAB431E9012CF73DFE0A52C50563E2B3600252889A7A308294737D531E2F6170A8DC4AD5358216A479F913A32542E65ACFDB54669725F380BD1725CE9D5217F46E55F930F99F6D2189702856641C050AA37B4601D4B60B1D02DE2F30F32282CE428E0BA2108F160E3802B1B7934E6E06E84BC5BB7B16A50658DFB48477D6EC2C43D22A17636A49A009D0715E480D84D93E98320A37A0461CF2BD62D08A0E8CA5D6C3A09DD875EE3A3F0A90170326345546E1C9CD0023CD10D70488B949468A5FB89ACFC337E3959943DD1A16B23A3;010001;FDED164A4C7FA19F1792B24950CCEB6D89FA781273E1F15097EB0F461B8E00A3B88C1ACC4FF7CD94283BA85FED17803EA6AA96A5463089D233B8A7A735D9550E69C38D168E1486B893CC81AA962D969C285960452144A9F35DA3BB82FCD8D248E84867D6A8522F7F964D7FF978ED456F3E63449053A087EA7F9441F24928883B; ; ;2282
892;A455F65A85F3A0737E2EACBA55ECB01E0E79AC5C564066CF117E502923A8870610A5295886B5C2B9F1D1A6F1CE2E9CD412807E33E206D54CD27B0D3E898ADC3128E469004D70F85BD7557B7F9B2008AFE1D764BA716AE25F31046A5D6005308CD9792DFEE1F2A9FC4AADBADE1D51B01B2D9808C5A33A245DE65F05D1F2C71384E2CB63B73C1501F35CB4275A82467D807C4FD645DC3823DC321DEEFEC30A67F789138886FCFF179A6A2F5A7DE664841F80300A18D79830F8B62C0DAB5C06142E9463D6519B2A4BAA74CDCA47514022719ED266947B2FCC1778B199F9684182D7A2B9F88D2F8C93288D759B70A3F59D5AB9F08357BB58E4C228F83E0700702907;010001;D96BAD291AD10A6CEEC6D29557A40A3353FBD928F14CC43A11B17F62D2B5A8D4AF7A3AB781C2DAA3EB553B6623069F7F401DE4263A1525BCFBE9E373621C817FB0DAA4121FD5A30E41DBB39BE7AB9ED4AB13403AF7FB6831485E100C626C06F86BF0BBD78689756B1FFCF0178B09646A4EFB9747C7A7CC28C35C444C6B18B3D3; ; ;5813
893;C83C3CC39959035B06123D6ED412EE5F33A318BC12EE664867908B41685DDBB54FF286DBD36B2E7CE7EE41510BD0A77ED4CC9AB1E3A72180797336BE3D78FD30244DE6236115D402FC263C132862B67830BD8899D031293908583BF87BCF659261ADD97628727542EE1CB9599F26DCBDCDF45DA6BA048764990B4C772890396237E14C1DA7666428C6AAFF90E46288B60D0E63A850744CF5C39A2104C876858CA7EF8226C4EEA90C8BDC5A6B193BD75FBA19F5A0304939E6073226FB1155B0F6017953E1BF664B6ED26590A8EA46BAB2F238FDAB59734E1112813C1C5A28FCC3CA7571925E3978BA5A6E71F09F1F6887CC4BCE724BFF9FCC8C13F4F94DB48EB5;010001;FB8AD77A5724BC21D66A520130B0D140E71C0EC66A558906365F4C4B744CDA9BC7BAC05FA302CBFEB8DC882995EEAA3810B7639D338909D274E269150E074109F9D2AF46141DFC383A8EE0753BCF5C9F17C2F2546832B673A0C96A27467ADB65A78F2964841DCF3128E291FA3E22B4444FB820D000D848EF7502DCA555B018C9; ; ;7256
894;AD93777F20CC41C46B79BFB2D22B067FE63E9F6D5BE504DA63C135A02E13B8AFDDA93BE84D9326AFCBF7596D0429F9AFD06EA92A791BD866D186EB9F5576058EC1355ECDE2CA435BD3B3EF3E374659C2383ED3C1F8715952DAFFF951CE3A8E14AE9B1A09C6D19D644D1DD3E3893832171A845E989B7E4D42567227CB6DCE9A86DAD8E3F7220B12EFBF00CD25B4C06E08FD6FF95419A77D4FAA8EEBFED6F1F7BA30DD17E0C89A6F8AA35B17F82B7036B15AAFF372D4CF74A1658E954B7195421369387E48F1B3A0F5D69A2B3ACEA3ACC79C9924B81D18870C3F679E64969254F8834E4B04E7DEC723016679B5473D3D73F8623B9C1C46E2E7DF9D23EF442EFD49;010001;DFCC93062E55B3888E2CBB8C2BCEF89E32C7AC1C47D632B375ED2E70091A488315F125CFB295F76729DE489A698FBD8C5127D3EA711856BCBFF60D44785D0E26C8C2BCBEEB5294332C3F2A8024AEF468F5D0FF90BBE92D3B90360A3135ECC42FBC5C351D122F355E5F6288E2C8E35A23A6EB58C2A2B9921A961BF08D447961F1; ; ;3013
895;E23672DE939174959342905A20553E3D0FBD0C04F69BA3CD7536294A2A280A493C94885040C6F2BA68699AF8853D1D6D02A96C1500FDDF6FD160AB5AA159EB64B6E52AD29F81814C087B9C79F4E84857618E1608C26D09C2C8E6247F223FFC06A4CE5DFC13E530388D8D60A68133DF986CBD29103274D6D24005E0C2AF00A9D84ACA263817C0CC6F29C756655E2DB03BFF6417A84A54EE365E044ED41251F311EE7A12875ECC7BA1ED294CDE1E73419240BC23BEC04AFC1C61828EDAAD279BB111BB8E6D9F96E6B53540277267ECB462A287F3F5CF89351EDACFEF4FF6CCA65D1FEBF885FA4C8B665022E9245734495061BCB621A61C536BC9AC4379A878317D;010001;FFC942D430BD040238CF99A5E00D4AAEEDB9B703EF3D87EEA3AE5ABE033858F30FDA25ADC7C728B21DDDA0590AC428A7F12031A45A26303CCFC8A67252F6F79A54565F28EB4CB7BCFDA2467639DF03FC8A9A0F06FFED86AB724F3862667B99840F2FAE3557B2918775772C8E3DBB79A9CB7B3293035D2ED650A65C16DAE2A9AB; ; ;1388
896;D3B565A0828193127C52B813BDCDFE528D88A9B1496E1AADCCDBB239EAED163BC85F42659F8DA350A6BCD1AA7D1D1E00A9C5128265391038C9F5C1FB679697095CDBFB9C6CACD3C28D3B0D8443D80A46F282385225C2E8D4B397E59E3CE271873ECD30C48E8DAB407BBFEE463310BFFC5025236A3840521DAB91B779AE653751CCC6824405B38FDD0C53379C7342E235F48FAC23413F91E0FB5D861B411BDF4B751EAD13AFD431632B6DEA61A3FFA7E3C7F0CB333EC3B27CA1626F672F715DD576790F623CDD06ECFDCE5712D11A9D62D606A0B5428495C2FEEDD49FD23C03BCD44ACBCFB944626DDA0A5A29B58E9B757E3CDADCF56F3A0BEBEFB5232F92242F;010001;FCBBF7B1051DB97325919AF3128D5B91ECA7326CAE654AF8E1D580E64877C3CEC51DFCC38FA17145AB789E466F0ACB23268ECF870462B2AC6895A78B578F61DAA46C8EAEF35AA234FA8473A3D0F83AA60A8712E35AEED52775BED532EE534BF12B5A2EA097322CA8E109F057CDD75B34BBBF092BEF263616CBFFF5D4F3CA1C15; ; ;6374
897;C16F64981FE31567F3058E1A9117809E77249DCC1568AC7662EB724B0605A0DFA666FE4B201E6ACD46F206ADA6600D806A3F1D4DB961F5043C90662C687914A1E197F8547668D98AC9AF207152EE9BAF95F5444F6E1F59B9016F8F2A801700E98A6D7A94D4C8DF8C1423F3433A203A4F20C6C40C28E693C02AC4E6D6C5BF5E536489B1081EC0A9B0A438A951EA780BDF8550061192DE76F3576C3CCA7F9F174E328F5B357C21638B9D0E91B012AEDB34D3F7BAA20CA5C613B8A3F8D11326ED28654BBD217FFD2895399B5D33B0C1090AFD354649FAF23A9DFA8D0242735E0C3B9F388E9B54CD8BF32431CAC6E3624131280FA29200E7C202920A7921835CDAE1;010001;FDD0941A25046EC3E7947E6353991B2331437BDF11721A23714B1246FE890298F02879B93D5E9BF95065B230CBD61FE6BBD37EC6BE2B5B229466F170D606D7B2CD04C93956907126829F1FA81E5374601BEAA079850CBC976DABD7584CABFDBF2BDBB8682ADEFEFF0C3E88FA89C79FD1F3AC9CADB33F41A50B16A5987304956F; ; ;17296
898;EF5686D655EB63C369D53562CBD1362F10C735123DCC0822E719CA52EE0B0480736A801BC7186455ADC1B1E652C99FC97658F067A9913191B4A68C84FAFD1864108E73717AEEC4A121E8E05896A07F23EC93D7DB6A0BFD9F30891D2B57B02462E0FD9F343B5F7A42E5146B755ACD218F258758B906BF6149C16CC6FC164B5BC505AAF48A86C4CC339B8B752F00CEABCF17281E0DB541E42A650DC3A56D42B2E02B5A343376096BC31800C95FEC9F3E075193CC38956306EF2668B332C885512B610544A673B25D60472B2BA13CE2ACD25AE41554A3C5AD82C40ABF3BB8D09BD91BAD23BF0CBD3BA786FC59E102DBFBCD4ACB68E269B3F88FE938DEC4E5DE4695;010001;FC796BB2534C8DEE44B6466970D469EFDCD359B2B30DE0FAEC371C26DEE7544AB3ED2A5741E5662FCFAD5D70B061E6D5EC5D2F596CDE302304B1BEBD0DEC40ACB97A5C516744C9D0F74BF4B4D13D3341B88D8433427E11935E8296B8542BE27DB7744492E48A4A02E3BBC155D8DA95C109106988F86BF33791BBF198B5F376B3; ; ;6484
899;A756199F7DE16468DAB43887BA442393F23F8AAE72425F642DB90E716180B648FFAC5A593FC651564FA1C14C7168146EC235235F5AE5B22583FE41D59159BBBD02F1FE0F7C7D4B640A0DD1129949000BA7C0D3B17B259CEFEC12C55BF83CCB9D0EA3B6CCB3F1E875DE380F123232A40F320BEC72A0ED9F3636E64C4681BBD57FD1352186DF3EC028E37633F8CEDD03A383DFF0295A838298018ADBEE92A9D97B0196E4E11D49DF4681BD4D6B1DE4F3FB5BC8351600C492230DCFA9A2957F1B8EB331E69348E4D14F495C79C665241C43B25024C7BD56A97DD207C190C4FA7E177FB08BA435BE6F198719B6065380FB62A9F4D64148551BE134529F557DAA5737;010001;DB19EF787EABF4AB5D1A29E5625F73AFB874ACD3E51831A55200D32591A1E303322F170C5A2571DE4FEBA6ADF29248A37D9EB8687CF2746074B2EC24C9223813AE4E157CC0FDB2E104513D6117042692BC0FEB3A331FE5BAA7A1C0C655DC3A05D82D5C071B02B498F7F137D69264498EC2869BB14BD3CBE790AD4209DCF46F91; ; ;9795
